,precision,recall,f1-score,support
34,0.9846491228070176,1.0,0.9922651933701657,449.0
35,0.9802631578947368,0.9955456570155902,0.9878453038674033,449.0
36,0.981941309255079,0.9666666666666667,0.9742441209406495,450.0
37,0.8760330578512396,0.9443207126948775,0.9088960342979635,449.0
38,0.9656652360515021,1.0,0.982532751091703,450.0
39,0.9656652360515021,1.0,0.982532751091703,450.0
40,1.0,1.0,1.0,449.0
41,0.9618834080717489,0.955456570155902,0.958659217877095,449.0
accuracy,0.9349128107277257,0.9349128107277257,0.9349128107277257,0.9349128107277257
macro avg,0.9352060420132078,0.934929001543701,0.9336326277775572,18867.0
weighted avg,0.9352067396604088,0.9349128107277257,0.933624511044543,18867.0
0,0.9482758620689655,0.8574610244988864,0.9005847953216374,449.0
1,0.9889624724061811,0.9977728285077951,0.9933481152993349,449.0
2,0.9399141630901288,0.9755011135857461,0.9573770491803278,449.0
3,0.9736842105263158,0.9888641425389755,0.9812154696132597,449.0
4,0.8076923076923077,0.5133333333333333,0.6277173913043478,450.0
5,0.9780701754385965,0.9933184855233853,0.9856353591160221,449.0
6,0.878345498783455,0.8040089086859689,0.8395348837209302,449.0
7,0.8541666666666666,0.9131403118040089,0.8826695371367062,449.0
8,0.9532908704883227,1.0,0.9760869565217392,449.0
9,0.9651972157772621,0.9265033407572383,0.9454545454545454,449.0
10,0.9889867841409692,1.0,0.9944629014396457,449.0
11,0.9779411764705882,0.888641425389755,0.9311551925320887,449.0
12,0.9955654101995566,1.0,0.9977777777777778,449.0
13,0.9868131868131869,1.0,0.9933628318584071,449.0
14,0.9449152542372882,0.9933184855233853,0.9685124864277959,449.0
15,0.8804347826086957,0.7216035634743875,0.7931456548347613,449.0
16,0.968609865470852,0.96,0.9642857142857143,450.0
17,0.9312638580931264,0.9333333333333333,0.9322974472807991,450.0
18,0.9298642533936652,0.9153674832962138,0.9225589225589226,449.0
19,0.9977777777777778,1.0,0.9988876529477196,449.0
20,0.6612318840579711,0.8129175946547884,0.7292707292707292,449.0
21,0.9139344262295082,0.9933184855233853,0.951974386339381,449.0
22,0.950354609929078,0.8953229398663697,0.9220183486238532,449.0
23,0.9845132743362832,0.9910913140311804,0.9877913429522752,449.0
24,0.9568034557235421,0.9866369710467706,0.9714912280701754,449.0
25,0.8888888888888888,0.9265033407572383,0.9073064340239912,449.0
26,0.9824945295404814,1.0,0.9911699779249448,449.0
27,0.7764705882352941,0.88,0.825,450.0
28,0.8631578947368421,0.9111111111111111,0.8864864864864865,450.0
29,0.9252136752136753,0.9643652561247216,0.9443838604143948,449.0
30,0.9846491228070176,1.0,0.9922651933701657,449.0
31,0.9738562091503268,0.9933333333333333,0.9834983498349835,450.0
32,0.9292682926829269,0.8485523385300668,0.8870779976717112,449.0
33,0.9315352697095436,1.0,0.9645542427497314,449.0
34,0.9955357142857143,0.9933184855233853,0.9944258639910813,449.0
35,0.9718614718614719,1.0,0.9857299670691547,449.0
36,0.9977220956719818,0.9733333333333334,0.9853768278965129,450.0
37,0.9490740740740741,0.9131403118040089,0.9307604994324631,449.0
38,0.989010989010989,1.0,0.994475138121547,450.0
39,0.9846827133479212,1.0,0.9922822491730982,450.0
40,1.0,1.0,1.0,449.0
41,0.9755011135857461,0.9755011135857461,0.9755011135857461,449.0
accuracy,0.9390470133036519,0.9390470133036519,0.9390470133036519,0.9390470133036519
macro avg,0.9398936210767426,0.9390622311780441,0.9378312124194026,18867.0
weighted avg,0.9398847921125042,0.9390470133036519,0.937818011523267,18867.0
0,0.8761061946902655,0.8819599109131403,0.8790233074361821,449.0
1,0.9933481152993349,0.9977728285077951,0.9955555555555555,449.0
2,0.9791666666666666,0.9420935412026726,0.960272417707151,449.0
3,0.9715536105032823,0.9888641425389755,0.9801324503311258,449.0
4,0.8757396449704142,0.6577777777777778,0.751269035532995,450.0
5,0.9954954954954955,0.9844097995545658,0.9899216125419933,449.0
6,0.8809523809523809,0.8240534521158129,0.8515535097813579,449.0
7,0.8703703703703703,0.9420935412026726,0.9048128342245989,449.0
8,0.9315352697095436,1.0,0.9645542427497314,449.0
9,0.9406593406593406,0.9532293986636972,0.9469026548672567,449.0
10,0.9782135076252724,1.0,0.9889867841409692,449.0
11,0.9548693586698337,0.8953229398663697,0.9241379310344827,449.0
12,1.0,1.0,1.0,449.0
13,0.9955555555555555,0.9977728285077951,0.996662958843159,449.0
14,0.9676724137931034,1.0,0.9835706462212487,449.0
15,0.7844444444444445,0.7861915367483296,0.7853170189098999,449.0
16,0.9699769053117783,0.9333333333333333,0.9513023782559457,450.0
17,0.9577464788732394,0.9066666666666666,0.9315068493150684,450.0
18,0.9336283185840708,0.9398663697104677,0.9367369589345172,449.0
19,1.0,1.0,1.0,449.0
20,0.8090452261306532,0.7171492204899778,0.7603305785123967,449.0
21,0.9564270152505446,0.977728285077951,0.9669603524229075,449.0
22,0.9312638580931264,0.9354120267260579,0.9333333333333333,449.0
23,0.9710467706013363,0.9710467706013363,0.9710467706013363,449.0
24,0.93125,0.9955456570155902,0.9623250807319699,449.0
25,0.9017467248908297,0.9198218262806236,0.9106945975744212,449.0
26,1.0,0.9910913140311804,0.9955257270693513,449.0
27,0.7556390977443609,0.8933333333333333,0.8187372708757638,450.0
28,0.9327146171693735,0.8933333333333333,0.9125993189557321,450.0
29,0.9312638580931264,0.9354120267260579,0.9333333333333333,449.0
30,0.9889380530973452,0.9955456570155902,0.9922308546059934,449.0
31,0.9955257270693513,0.9888888888888889,0.992196209587514,450.0
32,0.9174311926605505,0.89086859688196,0.903954802259887,449.0
33,0.9718614718614719,1.0,0.9857299670691547,449.0
34,0.9889135254988913,0.9933184855233853,0.9911111111111112,449.0
35,0.978021978021978,0.9910913140311804,0.9845132743362832,449.0
36,0.9977426636568849,0.9822222222222222,0.9899216125419933,450.0
37,0.9381898454746137,0.9465478841870824,0.9423503325942351,449.0
38,0.9761388286334056,1.0,0.9879253567508233,450.0
39,0.9656652360515021,1.0,0.982532751091703,450.0
40,1.0,1.0,1.0,449.0
41,0.9423076923076923,0.9821826280623608,0.9618320610687023,449.0
accuracy,0.9436052366565961,0.9436052366565961,0.9436052366565961,0.9436052366565961
macro avg,0.9437658917733674,0.9436177985175759,0.9428905676859807,18867.0
weighted avg,0.9437623403965465,0.9436052366565961,0.942881661960308,18867.0
0,0.8768577494692145,0.9198218262806236,0.8978260869565218,449.0
1,0.9977678571428571,0.9955456570155902,0.9966555183946488,449.0
2,0.9662921348314607,0.9576837416481069,0.9619686800894854,449.0
3,0.9821826280623608,0.9821826280623608,0.9821826280623608,449.0
4,0.7515274949083504,0.82,0.7842720510095643,450.0
5,0.9932735426008968,0.9866369710467706,0.9899441340782122,449.0
6,0.7523277467411545,0.8997772828507795,0.8194726166328601,449.0
7,0.8758029978586723,0.910913140311804,0.8930131004366813,449.0
8,0.9868131868131869,1.0,0.9933628318584071,449.0
9,0.9100418410041841,0.9688195991091314,0.9385113268608414,449.0
10,0.9868131868131869,1.0,0.9933628318584071,449.0
11,0.9381663113006397,0.9799554565701559,0.9586056644880174,449.0
12,0.9977777777777778,1.0,0.9988876529477196,449.0
13,0.9933481152993349,0.9977728285077951,0.9955555555555555,449.0
14,0.9655913978494624,1.0,0.9824945295404814,449.0
15,0.8845070422535212,0.6993318485523385,0.7810945273631841,449.0
16,0.9501084598698482,0.9733333333333334,0.9615806805708014,450.0
17,0.9184549356223176,0.9511111111111111,0.9344978165938864,450.0
18,0.9431072210065645,0.9599109131403119,0.9514348785871964,449.0
19,1.0,1.0,1.0,449.0
20,0.9254237288135593,0.6080178173719376,0.7338709677419355,449.0
21,0.9388185654008439,0.9910913140311804,0.9642470205850487,449.0
22,0.9508196721311475,0.9042316258351893,0.9269406392694064,449.0
23,0.9593147751605996,0.9977728285077951,0.9781659388646288,449.0
24,0.9732739420935412,0.9732739420935412,0.9732739420935412,449.0
25,0.9202733485193622,0.8997772828507795,0.9099099099099099,449.0
26,0.9955654101995566,1.0,0.9977777777777778,449.0
27,0.9204244031830239,0.7711111111111111,0.8391777509068924,450.0
28,0.9566265060240964,0.8822222222222222,0.9179190751445087,450.0
29,0.9096638655462185,0.9643652561247216,0.9362162162162162,449.0
30,0.961456102783726,1.0,0.980349344978166,449.0
31,0.8840864440078585,1.0,0.9384775808133472,450.0
32,0.9533799533799534,0.910913140311804,0.9316628701594533,449.0
33,0.9594017094017094,1.0,0.9792802617230099,449.0
34,0.9868131868131869,1.0,0.9933628318584071,449.0
35,0.9888888888888889,0.9910913140311804,0.9899888765294772,449.0
36,1.0,0.8622222222222222,0.9260143198090692,450.0
37,0.9691943127962085,0.910913140311804,0.939150401836969,449.0
38,0.9803921568627451,1.0,0.9900990099009901,450.0
39,0.9656652360515021,1.0,0.982532751091703,450.0
40,1.0,1.0,1.0,449.0
41,0.9531914893617022,0.9977728285077951,0.9749727965179543,449.0
accuracy,0.9444532782106323,0.9444532782106323,0.9444532782106323,0.9444532782106323
macro avg,0.9457960791582005,0.9444660091207974,0.9432884141812676,18867.0
weighted avg,0.9457862800870237,0.9444532782106323,0.9432770173141564,18867.0
0,0.9571788413098237,0.8463251670378619,0.8983451536643026,449.0
1,0.9954648526077098,0.977728285077951,0.9865168539325843,449.0
2,0.9623059866962306,0.9665924276169265,0.9644444444444444,449.0
3,0.9776286353467561,0.9732739420935412,0.9754464285714286,449.0
4,0.8894736842105263,0.7511111111111111,0.8144578313253013,450.0
5,0.9823788546255506,0.9933184855233853,0.9878183831672204,449.0
6,0.8704545454545455,0.8530066815144766,0.8616422947131609,449.0
7,0.8957446808510638,0.9376391982182628,0.9162132752992383,449.0
8,0.9933481152993349,0.9977728285077951,0.9955555555555555,449.0
9,0.9617117117117117,0.9510022271714922,0.9563269876819709,449.0
10,0.9889867841409692,1.0,0.9944629014396457,449.0
11,0.9839449541284404,0.955456570155902,0.9694915254237289,449.0
12,0.9977777777777778,1.0,0.9988876529477196,449.0
13,0.9889867841409692,1.0,0.9944629014396457,449.0
14,0.9760869565217392,1.0,0.9878987898789879,449.0
15,0.8773841961852861,0.7171492204899778,0.7892156862745098,449.0
16,0.9837209302325581,0.94,0.9613636363636363,450.0
17,0.9106029106029107,0.9733333333333334,0.9409237379162191,450.0
18,0.9237472766884531,0.9443207126948775,0.933920704845815,449.0
19,1.0,1.0,1.0,449.0
20,0.7919320594479831,0.8307349665924276,0.8108695652173913,449.0
21,0.9331941544885177,0.9955456570155902,0.9633620689655172,449.0
22,0.9739952718676123,0.9175946547884187,0.944954128440367,449.0
23,0.9759825327510917,0.9955456570155902,0.9856670341786108,449.0
24,0.9445628997867804,0.9866369710467706,0.9651416122004357,449.0
25,0.8333333333333334,0.9465478841870824,0.886339937434828,449.0
26,1.0,1.0,1.0,449.0
27,0.8939759036144578,0.8244444444444444,0.8578034682080925,450.0
28,0.8982300884955752,0.9022222222222223,0.9002217294900222,450.0
29,0.9583333333333334,0.9732739420935412,0.9657458563535911,449.0
30,0.9697624190064795,1.0,0.9846491228070176,449.0
31,0.9394572025052192,1.0,0.9687836383207751,450.0
32,0.9020044543429844,0.9020044543429844,0.9020044543429844,449.0
33,0.9696969696969697,0.9977728285077951,0.9835345773874863,449.0
34,0.9697624190064795,1.0,0.9846491228070176,449.0
35,0.9823399558498896,0.9910913140311804,0.9866962305986696,449.0
36,0.9976905311778291,0.96,0.9784824462061155,450.0
37,0.9541284403669725,0.9265033407572383,0.9401129943502825,449.0
38,0.980349344978166,0.9977777777777778,0.9889867841409692,450.0
39,0.9955257270693513,0.9888888888888889,0.992196209587514,450.0
40,1.0,1.0,1.0,449.0
41,0.9393305439330544,1.0,0.9687162891046386,449.0
accuracy,0.9503365664917581,0.9503365664917581,0.9503365664917581,0.9503365664917581
macro avg,0.9504884777043912,0.9503479808156869,0.9496740955958914,18867.0
weighted avg,0.9504850129258652,0.9503365664917581,0.9496664713112247,18867.0
0,0.991869918699187,0.8151447661469933,0.8948655256723717,449.0
1,0.9933628318584071,1.0,0.9966703662597114,449.0
2,0.98,0.9821826280623608,0.9810901001112347,449.0
3,0.9716157205240175,0.9910913140311804,0.9812568908489526,449.0
4,0.7818930041152263,0.8444444444444444,0.811965811965812,450.0
5,0.9933628318584071,1.0,0.9966703662597114,449.0
6,0.8425720620842572,0.8463251670378619,0.8444444444444444,449.0
7,0.795880149812734,0.9465478841870824,0.8646998982706002,449.0
8,0.9868131868131869,1.0,0.9933628318584071,449.0
9,0.9397321428571429,0.9376391982182628,0.9386845039018952,449.0
10,1.0,1.0,1.0,449.0
11,0.9482758620689655,0.9799554565701559,0.963855421686747,449.0
12,0.9955654101995566,1.0,0.9977777777777778,449.0
13,0.9933628318584071,1.0,0.9966703662597114,449.0
14,0.9717391304347827,0.9955456570155902,0.9834983498349835,449.0
15,0.8594164456233422,0.7216035634743875,0.784503631961259,449.0
16,0.9501084598698482,0.9733333333333334,0.9615806805708014,450.0
17,0.9610091743119266,0.9311111111111111,0.945823927765237,450.0
18,0.9494505494505494,0.9621380846325167,0.9557522123893806,449.0
19,1.0,1.0,1.0,449.0
20,0.9136904761904762,0.6837416481069042,0.7821656050955414,449.0
21,0.9767981438515081,0.9376391982182628,0.9568181818181818,449.0
22,0.8860759493670886,0.9354120267260579,0.9100758396533044,449.0
23,0.9824945295404814,1.0,0.9911699779249448,449.0
24,0.9382978723404255,0.9821826280623608,0.9597388465723613,449.0
25,0.8775933609958506,0.9420935412026726,0.9087003222341569,449.0
26,1.0,1.0,1.0,449.0
27,0.8088531187122736,0.8933333333333333,0.8489968321013728,450.0
28,0.9515011547344111,0.9155555555555556,0.9331823329558324,450.0
29,0.9710467706013363,0.9710467706013363,0.9710467706013363,449.0
30,0.9676724137931034,1.0,0.9835706462212487,449.0
31,0.9719222462203023,1.0,0.9857612267250822,450.0
32,0.9818652849740933,0.844097995545657,0.9077844311377246,449.0
33,0.9781659388646288,0.9977728285077951,0.9878721058434399,449.0
34,0.9776785714285714,0.9755011135857461,0.9765886287625418,449.0
35,0.9635193133047211,1.0,0.9814207650273225,449.0
36,0.9932432432432432,0.98,0.9865771812080537,450.0
37,0.9484304932735426,0.9420935412026726,0.9452513966480447,449.0
38,0.9933774834437086,1.0,0.9966777408637874,450.0
39,0.9846491228070176,0.9977777777777778,0.9911699779249448,450.0
40,1.0,1.0,1.0,449.0
41,0.9731543624161074,0.9688195991091314,0.9709821428571429,449.0
accuracy,0.9498595431176128,0.9498595431176128,0.9498595431176128,0.9498595431176128
macro avg,0.95109665625102,0.94986024204287,0.9492553347622715,18867.0
weighted avg,0.9510880002432391,0.9498595431176128,0.9492510117485026,18867.0
